instance_name,num_channels,total_programs,time_window_minutes,min_duration_ratio,max_consecutive_genre,switch_penalty,termination_penalty,avg_program_duration,std_program_duration,avg_popularity_score,num_unique_genres,program_density,avg_concurrent_choices,priority_block_coverage,bonus_density
YT_Premium_001_ch1677_d15_IL_he_20260601,0.1463733961770097,0.19970304380103934,0.8823529411764706,0.185926783592745,0.5,0.36363636363636365,0.9767441860465116,0.2660479328602005,0.322471343791109,0.8897911203899661,0.5384615384615384,0.08199668604868157,0.014305325773273151,0.14573643410852713,0.02326241134751773
YT_Premium_002_ch1812_d9_EG_ar_20260607,0.15815658549358472,0.21718971451710872,0.5294117647058824,0.10067624771960046,0.5,0.9090909090909091,0.26744186046511625,0.2620435971535999,0.31826468953033205,0.839019513571627,0.8461538461538461,0.1354840445871129,0.025978411323953603,0.16020671834625322,0.027558257345491385
YT_Premium_003_ch1981_d9_EG_ar_20260302,0.1729073928602601,0.23572922993858406,0.5294117647058824,0.1008216578211246,0.5,0.9318181818181818,0.8604651162790697,0.26166566460528323,0.3179632749972104,0.8094702194461973,1.0,0.13431027561445572,0.028268407899947997,0.16020671834625322,0.018980074299223236
YT_Premium_004_ch1831_d8_AE_ar_20261209,0.15981496028628786,0.21701424039954106,0.47058823529411764,0.12705967803626367,0.5,1.0,0.8953488372093024,0.2595391247257209,0.312858838160965,0.789286153437006,0.46153846153846156,0.14927558655438403,0.02863533152871963,0.15988372093023254,0.05729483282674772
YT_Premium_005_ch1674_d15_IN_hi_20260805,0.14611154752553024,0.19900789633529054,0.8823529411764706,0.12288816870967359,0.5,1.0,0.8372093023255814,0.2683493290828727,0.32310597493994675,0.8155084346007239,0.8461538461538461,0.08256579347812854,0.01427554598947374,0.14418604651162792,0.019979736575481254
YT_Premium_006_ch1954_d11_AE_ar_20261216,0.1705507549969451,0.23033002632111763,0.6470588235294118,0.15091136983916792,0.25,1.0,1.0,0.26222245012241496,0.31728007550284276,0.9263327293395505,0.6153846153846154,0.10908856592997956,0.022398721874211287,0.15433403805496826,0.033766233766233764
YT_Premium_007_ch1924_d5_VN_vi_20260118,0.16793226848215065,0.226273874603496,0.29411764705882354,0.15816254912974326,0.5,0.5454545454545454,0.5465116279069767,0.2502005017514905,0.3077334708210977,0.8866012385383715,0.5384615384615384,0.22846704615263563,0.045780351339340684,0.16279069767441862,0.06626139817629179
YT_Premium_008_ch1946_d7_IT_it_20260815,0.16985249192633325,0.23055274347033813,0.4117647058823529,0.15286413172973606,0.75,0.36363636363636365,0.7906976744186046,0.2588726910804719,0.3143850855486477,0.8085383645158617,0.7692307692307693,0.17009506199514143,0.034562895388756634,0.15946843853820597,0.03986105080330004
YT_Premium_009_ch1943_d14_US_en_20260130,0.1695906432748538,0.2307282175879058,0.8235294117647058,0.09934998336909355,0.5,1.0,0.9767441860465116,0.26554172638722323,0.32115376083809716,0.9980638931794058,0.07692307692307693,0.08743970790742653,0.018055700232470842,0.15614617940199335,0.0364741641337386
YT_Premium_010_ch1815_d7_EG_ar_20260828,0.15841843414506415,0.2156711884996963,0.4117647058823529,0.10272393304896846,0.25,0.9545454545454546,0.5697674418604651,0.25682005465848873,0.31457720367202585,0.9976627140716908,0.15384615384615385,0.1692475712721842,0.03203483526790445,0.15946843853820597,0.0729483282674772
epg_AU_2026-01-04,0.01728201099764336,0.02278463926570831,0.058823529411764705,0.6253009873784412,0.5,0.22727272727272727,0.23255813953488372,0.15821320431806213,0.17964054520421494,0.7773523276430713,1.0,0.7067987002484818,0.014682150869246296,0.16279069767441862,0.44194528875379935
epg_AU_2026-01-05,0.017980274068255215,0.023736248903286766,0.058823529411764705,0.6204963479415092,0.5,0.22727272727272727,0.23255813953488372,0.1594382838909424,0.1798902296541296,0.7739685166636,1.0,0.7132036008535775,0.015529177441894084,0.18604651162790695,0.4455927051671732
epg_AU_2026-01-06,0.013790695644584097,0.023473037726935278,0.058823529411764705,0.6194335572533757,0.5,0.22727272727272727,0.23255813953488372,0.15971183949907355,0.1854368183289946,0.7774747067734508,1.0,0.9211394247600095,0.015355702973159644,0.6046511627906976,0.452887537993921
epg_AU_2026-01-07,0.013703412760757615,0.023493284740500775,0.058823529411764705,0.6266235324783599,0.5,0.22727272727272727,0.23255813953488372,0.15787928117718408,0.1814874762314767,0.7776593315201584,1.0,0.9171603667751416,0.015183299334479122,0.16279069767441862,0.44072948328267475
epg_AU_2026-01-08,0.013441564109278171,0.01688600931362624,0.058823529411764705,0.6162747561584806,0.5,0.22727272727272727,0.23255813953488372,0.16053046451727507,0.19337395727582898,0.7626831034403861,1.0,0.6833446757027543,0.01110129516895021,0.6046511627906976,0.49787234042553186
epg_BR_2026-01-04,0.03098542375840098,0.04201255314841061,0.058823529411764705,0.5641569383815406,0.5,0.22727272727272727,0.23255813953488372,0.17536055332440875,0.21630425461634178,0.7796975391344431,1.0,0.8056727556020256,0.029999303960464956,0.18604651162790695,0.4231003039513678
epg_BR_2026-01-05,0.03098542375840098,0.04374029830599987,0.058823529411764705,0.5387664505895561,0.5,0.22727272727272727,0.23255813953488372,0.18362478355534984,0.23283799538230163,0.7691473415240324,1.0,0.8783361010312237,0.03288304929566153,0.18604651162790695,0.4358662613981763
epg_BR_2026-01-06,0.030810857990748015,0.03880002699601809,0.058823529411764705,0.5590677395781818,0.5,0.22727272727272727,0.23255813953488372,0.17695686206296746,0.2236743482749262,0.7705077252360806,1.0,0.7550935833838465,0.028093226464493953,0.18604651162790695,0.44316109422492395
epg_BR_2026-01-07,0.03107270664222746,0.0170007423904974,0.058823529411764705,0.5760195748237659,0.5,0.22727272727272727,0.23255813953488372,0.17174915089762252,0.2024956116406217,0.7436787150723705,1.0,0.3184113471697496,0.012078963008175786,0.18604651162790695,0.42006079027355625
epg_BR_2026-01-08,0.02295539844636467,0.0017749881892420868,0.058823529411764705,0.5935852372583479,0.5,0.22727272727272727,0.23255813953488372,0.16666666666666666,0.0,0.7103802873328756,0.9230769230769231,0.043668122270742356,0.0014081415208999255,0.5348837209302325,0.32462006079027356
epg_CA_2026-01-04,0.05533734834598935,0.0820813929945333,0.058823529411764705,0.5620680777903005,0.5,0.22727272727272727,0.23255813953488372,0.17601226041038573,0.26182098001384324,0.8015274570827157,1.0,0.8846560044816074,0.05878749912995058,0.18604651162790695,0.6224924012158055
epg_CA_2026-01-05,0.05533734834598935,0.08714989539042992,0.058823529411764705,0.5539744683050557,0.5,0.22727272727272727,0.23255813953488372,0.1785838130394004,0.2649238850273773,0.7937057198713879,1.0,0.9530062586383443,0.0637443714495291,0.18604651162790695,0.5860182370820668
epg_CA_2026-01-06,0.05533734834598935,0.09569413511507052,0.058823529411764705,0.6127639107078361,0.5,0.22727272727272727,0.23255813953488372,0.16145022764495223,0.23606196910466648,0.7959964735770302,1.0,0.9460427773109437,0.06327963120612944,0.627906976744186,0.5398176291793313
epg_CA_2026-01-07,0.05533734834598935,0.05893905648916785,0.058823529411764705,0.6138646310589321,0.5,0.22727272727272727,0.23255813953488372,0.1611607313256231,0.22507452343884893,0.7668169989455357,1.0,0.5816332153237915,0.03900498471390098,0.627906976744186,0.4328267477203647
epg_CA_2026-01-08,0.05525006546216287,0.004272119862320308,0.058823529411764705,0.5935852372583479,0.5,0.22727272727272727,0.23255813953488372,0.16666666666666666,0.0,0.7376801324178988,1.0,0.043668122270742356,0.0033891771206450674,0.5348837209302325,0.33313069908814585
epg_CN_2026-01-04,0.10945273631840796,0.13787541337652695,0.058823529411764705,0.5460296021723531,0.5,0.22727272727272727,0.23255813953488372,0.18118225180979108,0.26604842201578416,0.7447513670903759,0.6153846153846154,0.7733587309546859,0.1018509297481943,0.20930232558139533,0.6863221884498479
epg_CN_2026-01-05,0.09915335602688313,0.035951947087804546,0.058823529411764705,0.6484438906709726,0.5,0.22727272727272727,0.23255813953488372,0.15256658949168805,0.18537662677622652,0.724245024787858,0.38461538461538464,0.18744746499374706,0.022861150821058943,0.18604651162790695,0.8534954407294832
epg_CN_2026-01-06,0.016932879462337437,0.004825538233110616,0.058823529411764705,0.6775618412149942,0.5,0.22727272727272727,0.23255813953488372,0.146010101010101,0.178703156134475,0.7191590699316099,0.07692307692307693,0.140994762826573,0.0029469243083776386,0.18604651162790695,0.8851063829787233
epg_CN_2026-01-07,0.002094789211835559,0.0034689883242221774,0.058823529411764705,0.6126152438607673,0.5,0.22727272727272727,0.23255813953488372,0.16148940769563339,0.2350179779602613,0.738583108465785,0.07692307692307693,0.9061741872877244,0.0022926471454347837,0.18604651162790695,0.8851063829787233
epg_CN_2026-01-08,0.002094789211835559,0.0036242154282243367,0.058823529411764705,0.6392364833204309,0.5,0.22727272727272727,0.23255813953488372,0.15476412166356301,0.20050091880856874,0.7369704348628858,0.07692307692307693,0.9072962154294032,0.0022969304656504487,0.13953488372093023,0.8851063829787233
epg_DE_2026-01-04,0.02077332635070263,0.030640480529121956,0.058823529411764705,0.59156990366583,0.5,0.22727272727272727,0.23255813953488372,0.16723445912873228,0.24927383948680454,0.7983769135137465,1.0,0.8358347705894585,0.020913310952985202,0.18604651162790695,0.4753799392097264
epg_DE_2026-01-05,0.022169852491926333,0.03310386717959101,0.058823529411764705,0.5683521772906951,0.5,0.22727272727272727,0.23255813953488372,0.17406614565635972,0.3239441048900612,0.7978364958653101,1.0,0.8807149652145009,0.023588244427668104,0.18604651162790695,0.4984802431610942
epg_DE_2026-01-06,0.022257135375752815,0.03399473577647297,0.058823529411764705,0.6075630883377348,0.5,0.22727272727272727,0.23255813953488372,0.16283226347252555,0.3062432055064792,0.792884405660315,1.0,0.8427291149356395,0.022653409790599183,0.20930232558139533,0.4911854103343465
epg_DE_2026-01-07,0.02199528672427337,0.01370047917932105,0.058823529411764705,0.5884879076803287,0.5,0.22727272727272727,0.23255813953488372,0.1681102900930487,0.3447572300485616,0.7469317132315061,1.0,0.3548179339664056,0.00948434178753661,0.20930232558139533,0.539209726443769
epg_DE_2026-01-08,0.020598760583049665,0.0019977053384625768,0.058823529411764705,0.5747505077804088,0.5,0.22727272727272727,0.23255813953488372,0.17212837837837838,0.12862956119605984,0.7265764921079704,1.0,0.056565021093923466,0.0015730493492030347,0.20930232558139533,0.4182370820668693
epg_FR_2026-01-04,0.045474382473596926,0.05659040291556995,0.058823529411764705,0.5141323252635368,0.5,0.22727272727272727,0.23255813953488372,0.1924229775392566,0.3199658997538072,0.7551729468630615,1.0,0.8114056776940549,0.04441588897634001,0.627906976744186,0.3829787234042553
epg_FR_2026-01-05,0.04538709958977045,0.059290004724303166,0.058823529411764705,0.48949873206516326,0.5,0.22727272727272727,0.23255813953488372,0.20210649465629546,0.32266057487608035,0.746845331001467,1.0,0.8946114656813346,0.04906329141033672,0.627906976744186,0.38176291793313066
epg_FR_2026-01-06,0.045125250938291,0.03826685563879328,0.058823529411764705,0.5697501854101491,0.5,0.22727272727272727,0.23255813953488372,0.1736390358612581,0.25118354468775633,0.7371675964442731,1.0,0.49894841755847047,0.027278324793463652,0.6046511627906976,0.3841945288753799
epg_FR_2026-01-07,0.045212533822117484,0.009948032665181886,0.058823529411764705,0.6753982320574355,0.5,0.22727272727272727,0.23255813953488372,0.14647783808231568,0.12269485575337187,0.7001399315029287,0.9230769230769231,0.10920824130431117,0.0062579308350868175,0.627906976744186,0.4328267477203647
epg_FR_2026-01-08,0.015885484856419656,0.0012283188229736113,0.058823529411764705,0.5935852372583479,0.5,0.22727272727272727,0.23255813953488372,0.16666666666666666,0.0,0.7145345632678199,0.9230769230769231,0.043668122270742356,0.0009744553490638268,0.5348837209302325,0.31854103343465046
epg_GB_2026-01-04,0.06965174129353234,0.11297833569548492,0.058823529411764705,0.6114841151818304,0.5,0.22727272727272727,0.23255813953488372,0.16178813221823976,0.22321385108475852,0.7890357140487432,1.0,0.8892318131573475,0.07449978851106434,0.20930232558139533,0.44194528875379935
epg_GB_2026-01-05,0.06965174129353234,0.11828305324964568,0.058823529411764705,0.5943420404766124,0.5,0.22727272727272727,0.23255813953488372,0.1664544422889168,0.2359769330299047,0.7877121948572227,1.0,0.9578358195342795,0.08066562796151436,0.20930232558139533,0.4462006079027355
epg_GB_2026-01-06,0.06965174129353234,0.06825268272929742,0.058823529411764705,0.6613520813500066,0.5,0.22727272727272727,0.23255813953488372,0.1495888130788754,0.17533290758563624,0.7569299182865366,1.0,0.4966975298508279,0.04203115044626842,0.20930232558139533,0.3610942249240121
epg_GB_2026-01-07,0.06895347822292049,0.005331713572248094,0.058823529411764705,0.5935852372583479,0.5,0.22727272727272727,0.23255813953488372,0.16666666666666666,0.0,0.7293033081049428,0.9230769230769231,0.043668122270742356,0.004229778712969358,0.5348837209302325,0.32340425531914896
epg_GB_2026-01-08,0.0,0.0,0.058823529411764705,0.0,0.5,0.22727272727272727,0.23255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.441860465116279,0.3161094224924012
epg_HK_2026-01-04,0.020511477699223183,0.028683269217790377,0.058823529411764705,0.5595741037892145,0.5,0.22727272727272727,0.23255813953488372,0.1767967320261438,0.25259892591577116,0.7579670007871491,1.0,0.8377435039796834,0.020648815929667882,0.18604651162790695,0.45896656534954405
epg_HK_2026-01-05,0.020511477699223183,0.03133562799487076,0.058823529411764705,0.5761565933772715,0.5,0.22727272727272727,0.23255813953488372,0.17170830641108478,0.2375787469734111,0.7566449324831964,1.0,0.888869274365883,0.022039824169705145,0.5581395348837209,0.4759878419452887
epg_HK_2026-01-06,0.020598760583049665,0.031882297361139234,0.058823529411764705,0.5804902104256441,0.5,0.22727272727272727,0.23255813953488372,0.1704264276978079,0.23214928607013816,0.7574559125251505,1.0,0.8938210840549675,0.02224328187994924,0.5581395348837209,0.5264437689969604
epg_HK_2026-01-07,0.020511477699223183,0.03109266383208477,0.058823529411764705,0.568084920031827,0.5,0.22727272727272727,0.23255813953488372,0.17414803559800304,0.23824695483909447,0.7566592358010877,1.0,0.8945089659017003,0.022161898795851603,0.6046511627906976,0.5270516717325228
epg_HK_2026-01-08,0.0204241948153967,0.030458257407032462,0.058823529411764705,0.5797582241424893,0.5,0.22727272727272727,0.23255813953488372,0.17064160326956693,0.23318466155186368,0.756224325497781,1.0,0.8622836810609735,0.02127525151120891,0.5581395348837209,0.5306990881458966
epg_ID_2026-01-04,0.01780570830060225,0.02942565971519201,0.058823529411764705,0.6310117604833464,0.5,0.22727272727272727,0.23255813953488372,0.15678134556574924,0.18394957122037828,0.765399480464331,1.0,0.8779433170648172,0.01880270491671619,0.16279069767441862,0.46930091185410333
epg_ID_2026-01-05,0.018329405603561142,0.031052169804953768,0.058823529411764705,0.6374264920763344,0.5,0.22727272727272727,0.23255813953488372,0.15520357893211623,0.15947719152773873,0.7589578849404993,1.0,0.8909440632148056,0.019748247854324278,0.6046511627906976,0.4699088145896656
epg_ID_2026-01-06,0.017980274068255215,0.028197340892218398,0.058823529411764705,0.6334877912040643,0.5,0.22727272727272727,0.23255813953488372,0.15616855486410297,0.16033381951398057,0.7629339628060037,1.0,0.8298709741241644,0.01804884055875912,0.18604651162790695,0.47963525835866266
epg_ID_2026-01-07,0.01702016234616392,0.0020786933927245733,0.058823529411764705,0.7787487707322356,0.5,0.22727272727272727,0.23255813953488372,0.12703823953823953,0.0771847741476501,0.6961411513225718,0.9230769230769231,0.05257343335945956,0.0011918338500088344,0.23255813953488372,0.4759878419452887
epg_ID_2026-01-08,0.011521340665095576,0.0008908685968819599,0.058823529411764705,0.5935852372583479,0.5,0.22727272727272727,0.23255813953488372,0.16666666666666666,0.0,0.6816113305014991,0.8461538461538461,0.043668122270742356,0.0007067478355847535,0.5348837209302325,0.32583586626139815
epg_IN_2026-01-04,0.04451427075150563,0.09265708308024566,0.058823529411764705,0.7745285970840988,0.5,0.22727272727272727,0.23255813953488372,0.12773043274172272,0.1939452005307354,0.82308535252529,1.0,0.9009047578274395,0.048173431635532275,0.18604651162790695,0.4182370820668693
epg_IN_2026-01-05,0.04460155363533211,0.007680367145845988,0.058823529411764705,1.0,0.5,0.22727272727272727,0.23255813953488372,0.09893087287639132,0.06727900981460304,0.7508966866046447,1.0,0.05772566848118681,0.0034213020222625566,0.20930232558139533,0.8261398176291793
epg_IN_2026-01-06,0.03351662738936895,0.003334008233785517,0.058823529411764705,0.6316459550634534,0.5,0.22727272727272727,0.23255813953488372,0.15662393162393162,0.08456272536376619,0.7511787949086391,1.0,0.05279218219311014,0.0024211467519047384,0.23255813953488372,0.7379939209726444
epg_IN_2026-01-07,0.0005236973029588898,8.098805426199635e-05,0.058823529411764705,0.8903778558875218,0.5,0.22727272727272727,0.23255813953488372,0.1111111111111111,0.06479383079204998,0.7697317878171401,0.38461538461538464,0.05822416302765647,4.069154204881914e-05,0.23255813953488372,0.39696048632218844
epg_IN_2026-01-08,0.00017456576765296326,1.349800904366606e-05,0.058823529411764705,0.5935852372583479,0.5,0.22727272727272727,0.23255813953488372,0.16666666666666666,0.0,0.757201270341047,0.15384615384615385,0.043668122270742356,1.0708300539162931e-05,0.5348837209302325,0.3708206686930091
epg_JP_2026-01-04,0.01990049751243781,0.028750759263008706,0.058823529411764705,0.5522125082556278,0.5,0.22727272727272727,0.23255813953488372,0.17915362545644237,0.2331938224212496,0.7415419053422516,0.7692307692307693,0.8770333767460865,0.020975419096112353,0.20930232558139533,0.500303951367781
epg_JP_2026-01-05,0.01981321462861133,0.030971181750691773,0.058823529411764705,0.550477124528341,0.5,0.22727272727272727,0.23255813953488372,0.17971840875523598,0.23346341424397662,0.7385043792304219,0.7692307692307693,0.951920179032889,0.02282474259922579,0.20930232558139533,0.5130699088145897
epg_JP_2026-01-06,0.01981321462861133,0.03236822568671121,0.058823529411764705,0.5743890343687044,0.5,0.22727272727272727,0.23255813953488372,0.1722367018811973,0.21551155122369353,0.7373820615366704,0.7692307692307693,0.953443112812522,0.022841875880088448,0.5581395348837209,0.5173252279635259
epg_JP_2026-01-07,0.01981321462861133,0.03203752446514139,0.058823529411764705,0.5704157282352673,0.5,0.22727272727272727,0.23255813953488372,0.17343643938861972,0.23093666898272489,0.7377238934065117,0.6923076923076923,0.9502754105508852,0.02276049279599081,0.5581395348837209,0.5124620060790274
epg_JP_2026-01-08,0.01981321462861133,0.0325909428359317,0.058823529411764705,0.5775779515842218,0.5,0.22727272727272727,0.23255813953488372,0.17128575044292585,0.21708378623350583,0.7385394994538789,0.7692307692307693,0.9547031401291448,0.022883638252191182,0.18604651162790695,0.5069908814589665
epg_MY_2026-01-04,0.02627214803177097,0.03471687926030911,0.058823529411764705,0.5914943858619787,0.5,0.22727272727272727,0.23255813953488372,0.1672558104371868,0.24068412995810606,0.7819978309185988,1.0,0.7489131328371705,0.023677123322143157,0.20930232558139533,0.4151975683890577
epg_MY_2026-01-05,0.02635943091559745,0.039501923466288724,0.058823529411764705,0.5560912762176253,0.5,0.22727272727272727,0.23255813953488372,0.1779040188317482,0.2933038294094239,0.7717503232529901,1.0,0.9033854844462438,0.028767849398461214,0.13953488372093023,0.4237082066869301
epg_MY_2026-01-06,0.026621279567076897,0.03194303840183573,0.058823529411764705,0.5290480119910919,0.5,0.22727272727272727,0.23255813953488372,0.1869979106509848,0.3320847806762046,0.7671122965841732,1.0,0.7603073472212278,0.02446418341177163,0.16279069767441862,0.4425531914893617
epg_MY_2026-01-07,0.026621279567076897,0.02468785854086522,0.058823529411764705,0.5511608208748094,0.5,0.22727272727272727,0.23255813953488372,0.17949547415102363,0.31355196998068247,0.776406639741451,1.0,0.5640441930942325,0.01820732340673873,0.18604651162790695,0.43221884498480245
epg_MY_2026-01-08,0.01990049751243781,0.022487683066747654,0.058823529411764705,0.5702416130045022,0.5,0.22727272727272727,0.23255813953488372,0.17348939575830333,0.28741709264716414,0.7850903212422192,1.0,0.6642917337010649,0.016014263456318165,0.18604651162790695,0.4462006079027355
epg_NZ_2026-01-04,0.0034040324692327832,0.005264223527029763,0.058823529411764705,0.6646359572144097,0.5,0.22727272727272727,0.23255813953488372,0.1488497150997151,0.22308903352132006,0.8024075218509518,0.9230769230769231,0.7799985070727429,0.003194286050832302,0.5813953488372093,0.4699088145896656
epg_NZ_2026-01-05,0.003491315353059265,0.004602821083890127,0.058823529411764705,0.6610649078358217,0.5,0.22727272727272727,0.23255813953488372,0.14965379602476375,0.2148203150827263,0.7920368438522968,0.9230769230769231,0.6685407569141193,0.00282806217239293,0.18604651162790695,0.5458966565349543
epg_NZ_2026-01-06,0.003142183817753339,0.003968414658837821,0.058823529411764705,0.6284642929738465,0.5,0.22727272727272727,0.23255813953488372,0.15741685563114133,0.24628283693981406,0.7895321973566222,0.9230769230769231,0.6736616529192948,0.002566779639237355,0.18604651162790695,0.5537993920972644
epg_NZ_2026-01-07,0.0022693549794885223,0.003914422622663157,0.058823529411764705,0.6308950661715993,0.5,0.22727272727272727,0.23255813953488372,0.1568103448275862,0.24776161428731086,0.7995334323366361,0.9230769230769231,0.9165267047363117,0.0025185922868111213,0.20930232558139533,0.547112462006079
epg_NZ_2026-01-08,0.0022693549794885223,0.003961665654315988,0.058823529411764705,0.6361777145712072,0.5,0.22727272727272727,0.23255813953488372,0.15550823395797841,0.2465392291948848,0.8001355987776285,0.9230769230769231,0.9198857910648303,0.0025260880971885355,0.13953488372093023,0.5477203647416413
epg_PH_2026-01-04,0.007680893776730383,0.011972734021731794,0.058823529411764705,0.589217587161855,0.5,0.22727272727272727,0.23255813953488372,0.16790210447200302,0.1068416881322984,0.7556634616251858,0.8461538461538461,0.8868350535926954,0.008180070781866564,0.20930232558139533,0.5252279635258358
epg_PH_2026-01-05,0.007593610892903902,0.011507052709725315,0.058823529411764705,0.6119065446509768,0.5,0.22727272727272727,0.23255813953488372,0.16167644183773217,0.13587813434566978,0.784946891232602,0.9230769230769231,0.8301711589620037,0.007630734964207504,0.20930232558139533,0.4279635258358662
epg_PH_2026-01-06,0.0068080649384655665,0.010886144293716676,0.058823529411764705,0.5962838560738091,0.5,0.22727272727272727,0.23255813953488372,0.1659123785906179,0.15677655379588104,0.7798707310162885,1.0,0.8989474862837308,0.007401577332669418,0.20930232558139533,0.4462006079027355
epg_PH_2026-01-07,0.00698263070611853,0.011081865424849834,0.058823529411764705,0.6147960763100939,0.5,0.22727272727272727,0.23255813953488372,0.16091656516443362,0.14476905342911633,0.7706955060569926,0.9230769230769231,0.8653657205240174,0.007304131797763035,0.16279069767441862,0.4462006079027355
epg_PH_2026-01-08,0.00698263070611853,0.0005399203617466423,0.058823529411764705,0.5935852372583479,0.5,0.22727272727272727,0.23255813953488372,0.16666666666666666,0.0,0.698800108532828,0.8461538461538461,0.043668122270742356,0.00042833202156651725,0.5348837209302325,0.3221884498480243
epg_RU_2026-01-04,0.2912629833289692,0.3447324019707093,0.058823529411764705,0.4920954649668821,0.5,0.22727272727272727,0.23255813953488372,0.20104000121815663,0.25118471298987116,0.7591089559675447,1.0,0.8062772871239017,0.28261453865964203,0.6046511627906976,0.49483282674772033
epg_RU_2026-01-05,0.2949288644496814,0.1982047647971924,0.058823529411764705,0.5138981803151795,0.5,0.22727272727272727,0.23255813953488372,0.1925106502920791,0.2261792233855102,0.7278972823130603,1.0,0.4383860327487224,0.15692907357137884,0.6511627906976745,0.4996960486322188
epg_RU_2026-01-06,0.2783451165226499,0.02152257542012553,0.058823529411764705,0.5935852372583479,0.5,0.22727272727272727,0.23255813953488372,0.16666666666666666,0.0,0.6923864487932253,0.9230769230769231,0.043668122270742356,0.017074385209695293,0.5348837209302325,0.3282674772036474
epg_RU_2026-01-07,0.0,0.0,0.058823529411764705,0.0,0.5,0.22727272727272727,0.23255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.441860465116279,0.3161094224924012
epg_RU_2026-01-08,0.0,0.0,0.058823529411764705,0.0,0.5,0.22727272727272727,0.23255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.441860465116279,0.3161094224924012
epg_SG_2026-01-04,0.018416688487387624,0.028062360801781736,0.058823529411764705,0.5893918329633744,0.5,0.22727272727272727,0.23255813953488372,0.16785246646357757,0.2669951859949256,0.8005634218296417,1.0,0.8666535593313879,0.019198912036665218,0.20930232558139533,0.39027355623100307
epg_SG_2026-01-05,0.015710919088766692,0.01746642370250388,0.058823529411764705,0.5113276136773343,0.5,0.22727272727272727,0.23255813953488372,0.19347844753563453,0.5384198463905877,0.8079693715615301,1.0,0.7288533074559275,0.013876886668701243,0.20930232558139533,0.4194528875379939
epg_SG_2026-01-06,0.02033691193157022,0.0349193493959641,0.058823529411764705,0.6436616311353656,0.5,0.22727272727272727,0.23255813953488372,0.1537001245543959,0.23705741572841893,0.8008252404266554,1.0,0.8942531751535256,0.02195737025555359,0.18604651162790695,0.4018237082066869
epg_SG_2026-01-07,0.0204241948153967,0.018836471620435984,0.058823529411764705,0.6515970647933016,0.5,0.22727272727272727,0.23255813953488372,0.151828297304829,0.23589230742281,0.7989181382428496,1.0,0.4744740541683773,0.011800547194157551,0.20930232558139533,0.4303951367781155
epg_SG_2026-01-08,0.011172209129789648,0.01789161098737936,0.058823529411764705,0.6462311798490974,0.5,0.22727272727272727,0.23255813953488372,0.15308898109727986,0.22942916872336222,0.8052739723228053,1.0,0.8307291666666666,0.011228723945366248,0.18604651162790695,0.41337386018237077
epg_TW_2026-01-04,0.059876058304966395,0.10095160963757846,0.058823529411764705,0.6303918080257847,0.5,0.22727272727272727,0.23255813953488372,0.15693553059678209,0.1560498708920689,0.7469541203266455,0.8461538461538461,0.8965746623040981,0.06455498980034373,0.441860465116279,0.5404255319148936
epg_TW_2026-01-05,0.06005062407261936,0.10593912397921307,0.058823529411764705,0.6308122844454569,0.5,0.22727272727272727,0.23255813953488372,0.15683092310632604,0.15941709016539157,0.7426547672085286,0.9230769230769231,0.9375095206661928,0.06809943727880666,0.18604651162790695,0.5793313069908814
epg_TW_2026-01-06,0.059876058304966395,0.10523722750894243,0.058823529411764705,0.6215975906845005,0.5,0.22727272727272727,0.23255813953488372,0.15915581778148313,0.16144344723714396,0.7427065275805687,0.8461538461538461,0.947859243510255,0.06860593989430906,0.5581395348837209,0.5987841945288753
epg_TW_2026-01-07,0.059352361002007505,0.08883714652088817,0.058823529411764705,0.6151075367211768,0.5,0.22727272727272727,0.23255813953488372,0.16083508487595702,0.16179003282925258,0.7420044769873722,0.8461538461538461,0.8157226646116961,0.058591537230083895,0.18604651162790695,0.5878419452887538
epg_TW_2026-01-08,0.05062407261935934,0.08738611054869407,0.058823529411764705,0.6072788724235153,0.5,0.22727272727272727,0.23255813953488372,0.16290847149280882,0.16671612974017908,0.7429959802723266,0.8461538461538461,0.9528710535561913,0.05831526307617349,0.20930232558139533,0.5835866261398176
epg_US_2026-01-04,0.4692327834511652,0.9402780589862996,0.058823529411764705,0.7154112098749726,0.5,0.22727272727272727,0.23255813953488372,0.1382853266915971,0.18623976493969124,0.798685781608519,1.0,0.9389645391453524,0.5288294221265614,0.18604651162790695,0.547112462006079
epg_US_2026-01-05,0.4694946321026447,0.9472025376257002,0.058823529411764705,0.6835594446230381,0.5,0.22727272727272727,0.23255813953488372,0.14472899709687814,0.1948729262234352,0.7992275307668838,1.0,0.9894022876716368,0.5615893259660225,0.18604651162790695,0.5568389057750759
epg_US_2026-01-06,0.4691455005673387,1.0,0.058823529411764705,0.7609959596349135,0.5,0.22727272727272727,0.23255813953488372,0.1300018372290087,0.16067148490082953,0.7983433958003848,1.0,0.9389599539622897,0.5326865519807679,0.627906976744186,0.5313069908814589
epg_US_2026-01-07,0.46870908614820633,0.5781129783356955,0.058823529411764705,0.7404074995877241,0.5,0.22727272727272727,0.23255813953488372,0.1336167893105868,0.1766151361008075,0.7761867869934761,1.0,0.5584387087680494,0.3176992145461554,0.20930232558139533,0.668693009118541
